radius	csound	density	pressure	Gamma_1	temperature
6.1472930E-001	2.6036798E+007	4.4190909E-001	1.7990781E+014	1.6651680E+000	3.0139577E+006
6.1369470E-001	2.6070828E+007	4.4615668E-001	1.8211093E+014	1.6651794E+000	3.0218494E+006
6.1265990E-001	2.6104834E+007	4.5045057E-001	1.8434232E+014	1.6651907E+000	3.0297484E+006
6.1162500E-001	2.6138818E+007	4.5479110E-001	1.8660233E+014	1.6652015E+000	3.0376547E+006
6.1058980E-001	2.6172792E+007	4.5917865E-001	1.8889137E+014	1.6652125E+000	3.0455688E+006
6.0955450E-001	2.6206755E+007	4.6361373E-001	1.9120978E+014	1.6652241E+000	3.0534908E+006
6.0851900E-001	2.6240692E+007	4.6809715E-001	1.9355798E+014	1.6652348E+000	3.0614210E+006
6.0748340E-001	2.6274630E+007	4.7262894E-001	1.9593633E+014	1.6652466E+000	3.0693596E+006
6.0644770E-001	2.6308549E+007	4.7720999E-001	1.9834523E+014	1.6652580E+000	3.0773068E+006
6.0541190E-001	2.6342455E+007	4.8184071E-001	2.0078513E+014	1.6652691E+000	3.0852629E+006
6.0437590E-001	2.6376351E+007	4.8652164E-001	2.0325638E+014	1.6652806E+000	3.0932280E+006
6.0333980E-001	2.6410239E+007	4.9125334E-001	2.0575945E+014	1.6652920E+000	3.1012023E+006
6.0230370E-001	2.6444113E+007	4.9603633E-001	2.0829468E+014	1.6653032E+000	3.1091861E+006
6.0126750E-001	2.6477988E+007	5.0087108E-001	2.1086256E+014	1.6653152E+000	3.1171796E+006
6.0023120E-001	2.6511852E+007	5.0575827E-001	2.1346353E+014	1.6653266E+000	3.1251830E+006
5.9919480E-001	2.6545706E+007	5.1069841E-001	2.1609796E+014	1.6653380E+000	3.1331964E+006
5.9815850E-001	2.6579556E+007	5.1569211E-001	2.1876631E+014	1.6653498E+000	3.1412200E+006
5.9712200E-001	2.6613399E+007	5.2074003E-001	2.2146910E+014	1.6653614E+000	3.1492541E+006
5.9608560E-001	2.6647241E+007	5.2584254E-001	2.2420673E+014	1.6653732E+000	3.1572988E+006
5.9504910E-001	2.6681073E+007	5.3100036E-001	2.2697960E+014	1.6653847E+000	3.1653542E+006
5.9401260E-001	2.6714905E+007	5.3621407E-001	2.2978825E+014	1.6653965E+000	3.1734207E+006
5.9297620E-001	2.6748730E+007	5.4148430E-001	2.3263316E+014	1.6654078E+000	3.1814983E+006
5.9193970E-001	2.6782557E+007	5.4681164E-001	2.3551480E+014	1.6654195E+000	3.1895872E+006
5.9090330E-001	2.6816384E+007	5.5219680E-001	2.3843365E+014	1.6654315E+000	3.1976876E+006
5.8986680E-001	2.6850205E+007	5.5764010E-001	2.4139012E+014	1.6654427E+000	3.2057997E+006
5.8883050E-001	2.6884026E+007	5.6314269E-001	2.4438492E+014	1.6654541E+000	3.2139236E+006
5.8779410E-001	2.6917854E+007	5.6870462E-001	2.4741830E+014	1.6654661E+000	3.2220594E+006
5.8675780E-001	2.6951681E+007	5.7432676E-001	2.5049098E+014	1.6654772E+000	3.2302074E+006
5.8572160E-001	2.6985520E+007	5.8000942E-001	2.5360329E+014	1.6654890E+000	3.2383678E+006
5.8468550E-001	2.7019358E+007	5.8575370E-001	2.5675592E+014	1.6654999E+000	3.2465405E+006
5.8364940E-001	2.7053212E+007	5.9155971E-001	2.5994931E+014	1.6655114E+000	3.2547259E+006
5.8261350E-001	2.7087066E+007	5.9742882E-001	2.6318402E+014	1.6655228E+000	3.2629240E+006
5.8157760E-001	2.7120930E+007	6.0336101E-001	2.6646060E+014	1.6655335E+000	3.2711350E+006
5.8054180E-001	2.7154805E+007	6.0935740E-001	2.6977963E+014	1.6655447E+000	3.2793590E+006
5.7950620E-001	2.7188691E+007	6.1541837E-001	2.7314160E+014	1.6655558E+000	3.2875963E+006
5.7847070E-001	2.7222582E+007	6.2154489E-001	2.7654712E+014	1.6655666E+000	3.2958468E+006
5.7743530E-001	2.7256485E+007	6.2773746E-001	2.7999673E+014	1.6655772E+000	3.3041109E+006
5.7640000E-001	2.7290408E+007	6.3399664E-001	2.8349109E+014	1.6655880E+000	3.3123886E+006
5.7536490E-001	2.7324333E+007	6.4032353E-001	2.8703067E+014	1.6655984E+000	3.3206800E+006
5.7433000E-001	2.7358274E+007	6.4671863E-001	2.9061618E+014	1.6656086E+000	3.3289853E+006
5.7329520E-001	2.7392231E+007	6.5318249E-001	2.9424817E+014	1.6656187E+000	3.3373047E+006
5.7226060E-001	2.7426200E+007	6.5971619E-001	2.9792725E+014	1.6656287E+000	3.3456382E+006
5.7122620E-001	2.7460175E+007	6.6632039E-001	3.0165402E+014	1.6656379E+000	3.3539861E+006
5.7019200E-001	2.7494176E+007	6.7299556E-001	3.0542917E+014	1.6656475E+000	3.3623484E+006
5.6915790E-001	2.7528185E+007	6.7974281E-001	3.0925327E+014	1.6656567E+000	3.3707253E+006
5.6812410E-001	2.7562217E+007	6.8656254E-001	3.1312695E+014	1.6656661E+000	3.3791170E+006
5.6709050E-001	2.7596257E+007	6.9345596E-001	3.1705090E+014	1.6656749E+000	3.3875235E+006
5.6605710E-001	2.7630320E+007	7.0042338E-001	3.2102579E+014	1.6656837E+000	3.3959451E+006
5.6502400E-001	2.7664400E+007	7.0746565E-001	3.2505222E+014	1.6656921E+000	3.4043818E+006
5.6399110E-001	2.7698499E+007	7.1458398E-001	3.2913098E+014	1.6657008E+000	3.4128338E+006
5.6295840E-001	2.7732615E+007	7.2177849E-001	3.3326254E+014	1.6657088E+000	3.4213013E+006
5.6192610E-001	2.7766748E+007	7.2905068E-001	3.3744781E+014	1.6657166E+000	3.4297844E+006
5.6089390E-001	2.7800906E+007	7.3640086E-001	3.4168738E+014	1.6657248E+000	3.4382833E+006
5.5986210E-001	2.7835083E+007	7.4383001E-001	3.4598196E+014	1.6657326E+000	3.4467981E+006
5.5883060E-001	2.7869280E+007	7.5133883E-001	3.5033228E+014	1.6657399E+000	3.4553290E+006
5.5779930E-001	2.7903498E+007	7.5892847E-001	3.5473907E+014	1.6657473E+000	3.4638760E+006
5.5676830E-001	2.7937739E+007	7.6659945E-001	3.5920303E+014	1.6657546E+000	3.4724393E+006
5.5573770E-001	2.7972004E+007	7.7435288E-001	3.6372501E+014	1.6657619E+000	3.4810189E+006
5.5470740E-001	2.8006290E+007	7.8218933E-001	3.6830560E+014	1.6657689E+000	3.4896149E+006
5.5367740E-001	2.8040602E+007	7.9010986E-001	3.7294571E+014	1.6657758E+000	3.4982274E+006
5.5264770E-001	2.8074944E+007	7.9811537E-001	3.7764606E+014	1.6657834E+000	3.5068565E+006
5.5161840E-001	2.8109302E+007	8.0620693E-001	3.8240738E+014	1.6657906E+000	3.5155023E+006
5.5058940E-001	2.8143688E+007	8.1438529E-001	3.8723059E+014	1.6657978E+000	3.5241649E+006
5.4956080E-001	2.8178095E+007	8.2265142E-001	3.9211630E+014	1.6658052E+000	3.5328443E+006
5.4853260E-001	2.8212527E+007	8.3100604E-001	3.9706540E+014	1.6658125E+000	3.5415408E+006
5.4750470E-001	2.8246986E+007	8.3945047E-001	4.0207889E+014	1.6658199E+000	3.5502543E+006
5.4647720E-001	2.8281472E+007	8.4798536E-001	4.0715735E+014	1.6658278E+000	3.5589851E+006
5.4545010E-001	2.8315980E+007	8.5661180E-001	4.1230164E+014	1.6658357E+000	3.5677331E+006
5.4442350E-001	2.8350522E+007	8.6533058E-001	4.1751279E+014	1.6658442E+000	3.5764986E+006
5.4339720E-001	2.8385087E+007	8.7414273E-001	4.2279150E+014	1.6658525E+000	3.5852816E+006
5.4237130E-001	2.8419683E+007	8.8304925E-001	4.2813873E+014	1.6658614E+000	3.5940823E+006
5.4134590E-001	2.8454305E+007	8.9205118E-001	4.3355527E+014	1.6658707E+000	3.6029007E+006
5.4032090E-001	2.8488954E+007	9.0114943E-001	4.3904205E+014	1.6658800E+000	3.6117370E+006
5.3929630E-001	2.8523632E+007	9.1034490E-001	4.4459998E+014	1.6658895E+000	3.6205913E+006
5.3827220E-001	2.8558338E+007	9.1963887E-001	4.5022998E+014	1.6658994E+000	3.6294636E+006
5.3724860E-001	2.8593079E+007	9.2903201E-001	4.5593295E+014	1.6659100E+000	3.6383542E+006
5.3622540E-001	2.8627846E+007	9.3852553E-001	4.6170984E+014	1.6659206E+000	3.6472630E+006
5.3520270E-001	2.8662637E+007	9.4812067E-001	4.6756152E+014	1.6659315E+000	3.6561903E+006
5.3418050E-001	2.8697467E+007	9.5781795E-001	4.7348911E+014	1.6659429E+000	3.6651362E+006
5.3315880E-001	2.8732317E+007	9.6761921E-001	4.7949347E+014	1.6659544E+000	3.6741006E+006
5.3213760E-001	2.8767197E+007	9.7752480E-001	4.8557547E+014	1.6659660E+000	3.6830839E+006
5.3111690E-001	2.8802109E+007	9.8753602E-001	4.9173627E+014	1.6659781E+000	3.6920860E+006
5.3009670E-001	2.8837046E+007	9.9765437E-001	4.9797693E+014	1.6659901E+000	3.7011070E+006
5.2907700E-001	2.8872021E+007	1.0078800E+000	5.0429819E+014	1.6660030E+000	3.7101472E+006
5.2805790E-001	2.8907020E+007	1.0182146E+000	5.1070129E+014	1.6660154E+000	3.7192066E+006
5.2703930E-001	2.8942058E+007	1.0286588E+000	5.1718738E+014	1.6660279E+000	3.7282853E+006
5.2602130E-001	2.8977132E+007	1.0392138E+000	5.2375714E+014	1.6660411E+000	3.7373833E+006
5.2500380E-001	2.9012235E+007	1.0498809E+000	5.3041199E+014	1.6660540E+000	3.7465010E+006
5.2398690E-001	2.9047374E+007	1.0606609E+000	5.3715277E+014	1.6660671E+000	3.7556382E+006
5.2297050E-001	2.9082549E+007	1.0715550E+000	5.4398071E+014	1.6660802E+000	3.7647952E+006
5.2195470E-001	2.9117765E+007	1.0825646E+000	5.5089703E+014	1.6660938E+000	3.7739720E+006
5.2093950E-001	2.9153005E+007	1.0936905E+000	5.5790240E+014	1.6661069E+000	3.7831687E+006
5.1992490E-001	2.9188297E+007	1.1049338E+000	5.6499841E+014	1.6661210E+000	3.7923856E+006
5.1891090E-001	2.9223609E+007	1.1162964E+000	5.7218610E+014	1.6661340E+000	3.8016225E+006
5.1789750E-001	2.9258961E+007	1.1277788E+000	5.7946643E+014	1.6661475E+000	3.8108798E+006
5.1688470E-001	2.9294352E+007	1.1393826E+000	5.8684094E+014	1.6661609E+000	3.8201574E+006
5.1587250E-001	2.9329774E+007	1.1511086E+000	5.9431036E+014	1.6661742E+000	3.8294555E+006
5.1486100E-001	2.9365232E+007	1.1629585E+000	6.0187634E+014	1.6661872E+000	3.8387743E+006
5.1385000E-001	2.9400731E+007	1.1749332E+000	6.0953986E+014	1.6662006E+000	3.8481137E+006
5.1283970E-001	2.9436264E+007	1.1870335E+000	6.1730206E+014	1.6662135E+000	3.8574739E+006
5.1183000E-001	2.9471835E+007	1.1992619E+000	6.2516449E+014	1.6662266E+000	3.8668551E+006
5.1082100E-001	2.9507443E+007	1.2116185E+000	6.3312817E+014	1.6662395E+000	3.8762573E+006
5.0981260E-001	2.9543081E+007	1.2241053E+000	6.4119452E+014	1.6662515E+000	3.8856806E+006
5.0880490E-001	2.9578763E+007	1.2367235E+000	6.4936481E+014	1.6662642E+000	3.8951252E+006
5.0779780E-001	2.9614476E+007	1.2494743E+000	6.5764038E+014	1.6662760E+000	3.9045912E+006
5.0679130E-001	2.9650234E+007	1.2623585E+000	6.6602246E+014	1.6662881E+000	3.9140787E+006
5.0578560E-001	2.9686013E+007	1.2753784E+000	6.7451227E+014	1.6662991E+000	3.9235878E+006
5.0478050E-001	2.9721847E+007	1.2885353E+000	6.8311188E+014	1.6663110E+000	3.9331186E+006
5.0377610E-001	2.9757713E+007	1.3018295E+000	6.9182196E+014	1.6663218E+000	3.9426712E+006
5.0277230E-001	2.9793615E+007	1.3152634E+000	7.0064410E+014	1.6663325E+000	3.9522458E+006
5.0176920E-001	2.9829555E+007	1.3288381E+000	7.0957977E+014	1.6663430E+000	3.9618425E+006
5.0076680E-001	2.9865536E+007	1.3425548E+000	7.1863049E+014	1.6663530E+000	3.9714613E+006
4.9976510E-001	2.9901555E+007	1.3564155E+000	7.2779761E+014	1.6663632E+000	3.9811025E+006
4.9876410E-001	2.9937608E+007	1.3704209E+000	7.3708258E+014	1.6663723E+000	3.9907662E+006
4.9776380E-001	2.9973708E+007	1.3845728E+000	7.4648706E+014	1.6663816E+000	4.0004524E+006
4.9676410E-001	3.0009836E+007	1.3988732E+000	7.5601233E+014	1.6663902E+000	4.0101613E+006
4.9576520E-001	3.0046021E+007	1.4133229E+000	7.6566034E+014	1.6663997E+000	4.0198930E+006
4.9476690E-001	3.0082232E+007	1.4279244E+000	7.7543237E+014	1.6664083E+000	4.0296476E+006
4.9376930E-001	3.0118481E+007	1.4426785E+000	7.8532983E+014	1.6664166E+000	4.0394250E+006
4.9277250E-001	3.0154777E+007	1.4575870E+000	7.9535492E+014	1.6664250E+000	4.0492255E+006
4.9177630E-001	3.0191111E+007	1.4726517E+000	8.0550879E+014	1.6664333E+000	4.0590491E+006
4.9078080E-001	3.0227486E+007	1.4878739E+000	8.1579327E+014	1.6664414E+000	4.0688959E+006
4.8978600E-001	3.0263900E+007	1.5032554E+000	8.2620978E+014	1.6664498E+000	4.0787660E+006
4.8879200E-001	3.0300359E+007	1.5187981E+000	8.3676050E+014	1.6664581E+000	4.0886594E+006
4.8779860E-001	3.0336856E+007	1.5345033E+000	8.4744690E+014	1.6664660E+000	4.0985764E+006
4.8680590E-001	3.0373392E+007	1.5503733E+000	8.5827075E+014	1.6664741E+000	4.1085169E+006
4.8581390E-001	3.0409972E+007	1.5664090E+000	8.6923376E+014	1.6664820E+000	4.1184811E+006
4.8482260E-001	3.0446599E+007	1.5826127E+000	8.8033783E+014	1.6664906E+000	4.1284691E+006
4.8383200E-001	3.0483264E+007	1.5989860E+000	8.9158472E+014	1.6664987E+000	4.1384810E+006
4.8284210E-001	3.0519968E+007	1.6155308E+000	9.0297638E+014	1.6665065E+000	4.1485169E+006
4.8185290E-001	3.0556727E+007	1.6322486E+000	9.1451459E+014	1.6665155E+000	4.1585771E+006
4.8086440E-001	3.0593517E+007	1.6491418E+000	9.2620117E+014	1.6665237E+000	4.1686615E+006
4.7987660E-001	3.0630363E+007	1.6662114E+000	9.3803833E+014	1.6665325E+000	4.1787704E+006
4.7888950E-001	3.0667243E+007	1.6834601E+000	9.5002771E+014	1.6665411E+000	4.1889038E+006
4.7790300E-001	3.0704168E+007	1.7008895E+000	9.6217145E+014	1.6665499E+000	4.1990620E+006
4.7691730E-001	3.0741145E+007	1.7185008E+000	9.7447144E+014	1.6665590E+000	4.2092451E+006
4.7593230E-001	3.0778160E+007	1.7362973E+000	9.8692987E+014	1.6665683E+000	4.2194533E+006
4.7494790E-001	3.0815221E+007	1.7542801E+000	9.9954901E+014	1.6665771E+000	4.2296867E+006
4.7396430E-001	3.0852324E+007	1.7724506E+000	1.0123298E+015	1.6665865E+000	4.2399456E+006
4.7298130E-001	3.0889471E+007	1.7908116E+000	1.0252756E+015	1.6665955E+000	4.2502301E+006
4.7199900E-001	3.0926671E+007	1.8093640E+000	1.0383879E+015	1.6666049E+000	4.2605405E+006
4.7101740E-001	3.0963918E+007	1.8281104E+000	1.0516694E+015	1.6666138E+000	4.2708768E+006
4.7003650E-001	3.1001217E+007	1.8470523E+000	1.0651218E+015	1.6666231E+000	4.2812393E+006
4.6905630E-001	3.1038568E+007	1.8661919E+000	1.0787476E+015	1.6666324E+000	4.2916279E+006
4.6807680E-001	3.1075973E+007	1.8855306E+000	1.0925490E+015	1.6666414E+000	4.3020430E+006
4.6709790E-001	3.1113426E+007	1.9050717E+000	1.1065281E+015	1.6666505E+000	4.3124846E+006
4.6611970E-001	3.1150930E+007	1.9248170E+000	1.1206876E+015	1.6666596E+000	4.3229528E+006
4.6514220E-001	3.1188489E+007	1.9447671E+000	1.1350295E+015	1.6666681E+000	4.3334479E+006
4.6416530E-001	3.1226103E+007	1.9649262E+000	1.1495566E+015	1.6666770E+000	4.3439700E+006
4.6318910E-001	3.1263763E+007	1.9852958E+000	1.1642710E+015	1.6666855E+000	4.3545192E+006
4.6221360E-001	3.1301477E+007	2.0058779E+000	1.1791750E+015	1.6666940E+000	4.3650957E+006
4.6123870E-001	3.1339250E+007	2.0266743E+000	1.1942715E+015	1.6667025E+000	4.3756996E+006
4.6026450E-001	3.1377075E+007	2.0476883E+000	1.2095630E+015	1.6667109E+000	4.3863312E+006
4.5929100E-001	3.1414953E+007	2.0689211E+000	1.2250514E+015	1.6667192E+000	4.3969905E+006
4.5831810E-001	3.1452886E+007	2.0903753E+000	1.2407400E+015	1.6667271E+000	4.4076778E+006
4.5734580E-001	3.1490873E+007	2.1120539E+000	1.2566311E+015	1.6667352E+000	4.4183932E+006
4.5637420E-001	3.1528919E+007	2.1339585E+000	1.2727277E+015	1.6667430E+000	4.4291368E+006
4.5540320E-001	3.1567025E+007	2.1560915E+000	1.2890321E+015	1.6667511E+000	4.4399089E+006
4.5443290E-001	3.1605177E+007	2.1784560E+000	1.3055474E+015	1.6667583E+000	4.4507096E+006
4.5346320E-001	3.1643393E+007	2.2010538E+000	1.3222761E+015	1.6667658E+000	4.4615391E+006
4.5249420E-001	3.1681658E+007	2.2238871E+000	1.3392206E+015	1.6667728E+000	4.4723975E+006
4.5152570E-001	3.1719985E+007	2.2469592E+000	1.3563846E+015	1.6667800E+000	4.4832850E+006
4.5055790E-001	3.1758377E+007	2.2702717E+000	1.3737705E+015	1.6667875E+000	4.4942017E+006
4.4959080E-001	3.1796816E+007	2.2938280E+000	1.3913813E+015	1.6667941E+000	4.5051480E+006
4.4862420E-001	3.1835317E+007	2.3176305E+000	1.4092201E+015	1.6668010E+000	4.5161238E+006
4.4765820E-001	3.1873879E+007	2.3416820E+000	1.4272902E+015	1.6668077E+000	4.5271294E+006
4.4669290E-001	3.1912492E+007	2.3659840E+000	1.4455931E+015	1.6668141E+000	4.5381650E+006
4.4572820E-001	3.1951168E+007	2.3905413E+000	1.4641339E+015	1.6668209E+000	4.5492308E+006
4.4476410E-001	3.1989900E+007	2.4153550E+000	1.4829144E+015	1.6668274E+000	4.5603268E+006
4.4380050E-001	3.2028698E+007	2.4404278E+000	1.5019385E+015	1.6668341E+000	4.5714533E+006
4.4283760E-001	3.2067551E+007	2.4657630E+000	1.5212090E+015	1.6668404E+000	4.5826105E+006
4.4187530E-001	3.2106460E+007	2.4913638E+000	1.5407292E+015	1.6668468E+000	4.5937985E+006
4.4091360E-001	3.2145433E+007	2.5172320E+000	1.5605027E+015	1.6668530E+000	4.6050176E+006
4.3995240E-001	3.2184465E+007	2.5433711E+000	1.5805322E+015	1.6668594E+000	4.6162678E+006
4.3899190E-001	3.2223557E+007	2.5697838E+000	1.6008219E+015	1.6668653E+000	4.6275494E+006
4.3803190E-001	3.2262711E+007	2.5964730E+000	1.6213746E+015	1.6668715E+000	4.6388625E+006
4.3707250E-001	3.2301929E+007	2.6234415E+000	1.6421941E+015	1.6668780E+000	4.6502074E+006
4.3611370E-001	3.2341206E+007	2.6506924E+000	1.6632839E+015	1.6668839E+000	4.6615842E+006
4.3515540E-001	3.2380547E+007	2.6782288E+000	1.6846476E+015	1.6668901E+000	4.6729930E+006
4.3419770E-001	3.2419943E+007	2.7060536E+000	1.7062881E+015	1.6668961E+000	4.6844341E+006
4.3324060E-001	3.2459409E+007	2.7341709E+000	1.7282103E+015	1.6669028E+000	4.6959077E+006
4.3228400E-001	3.2498934E+007	2.7625820E+000	1.7504172E+015	1.6669087E+000	4.7074139E+006
4.3132800E-001	3.2538527E+007	2.7912907E+000	1.7729130E+015	1.6669149E+000	4.7189529E+006
4.3037260E-001	3.2578180E+007	2.8203004E+000	1.7957004E+015	1.6669214E+000	4.7305249E+006
4.2941770E-001	3.2617893E+007	2.8496151E+000	1.8187847E+015	1.6669276E+000	4.7421301E+006
4.2846330E-001	3.2657674E+007	2.8792369E+000	1.8421689E+015	1.6669341E+000	4.7537686E+006
4.2750950E-001	3.2697522E+007	2.9091691E+000	1.8658578E+015	1.6669406E+000	4.7654407E+006
4.2655620E-001	3.2737431E+007	2.9394152E+000	1.8898542E+015	1.6669471E+000	4.7771466E+006
4.2560350E-001	3.2777410E+007	2.9699792E+000	1.9141636E+015	1.6669540E+000	4.7888863E+006
4.2465130E-001	3.2817445E+007	3.0008640E+000	1.9387885E+015	1.6669610E+000	4.8006602E+006
4.2369960E-001	3.2857551E+007	3.0320737E+000	1.9637351E+015	1.6669679E+000	4.8124683E+006
4.2274840E-001	3.2897718E+007	3.0636103E+000	1.9890056E+015	1.6669749E+000	4.8243110E+006
4.2179780E-001	3.2937958E+007	3.0954783E+000	2.0146058E+015	1.6669824E+000	4.8361883E+006
4.2084770E-001	3.2978264E+007	3.1276813E+000	2.0405398E+015	1.6669900E+000	4.8481004E+006
4.1989810E-001	3.3018631E+007	3.1602220E+000	2.0668105E+015	1.6669979E+000	4.8600476E+006
4.1894900E-001	3.3059061E+007	3.1931061E+000	2.0934248E+015	1.6670054E+000	4.8720301E+006
4.1800050E-001	3.3099578E+007	3.2263323E+000	2.1203860E+015	1.6670134E+000	4.8840480E+006
4.1705240E-001	3.3140155E+007	3.2599068E+000	2.1476973E+015	1.6670215E+000	4.8961011E+006
4.1610490E-001	3.3180812E+007	3.2938315E+000	2.1753647E+015	1.6670296E+000	4.9081899E+006
4.1515760E-001	3.3221560E+007	3.3281231E+000	2.2034031E+015	1.6670380E+000	4.9203188E+006
4.1421030E-001	3.3262407E+007	3.3627904E+000	2.2318210E+015	1.6670468E+000	4.9324901E+006
4.1326490E-001	3.3303259E+007	3.3977700E+000	2.2605671E+015	1.6670554E+000	4.9446794E+006
4.1232540E-001	3.3343954E+007	3.4329071E+000	2.2895178E+015	1.6670638E+000	4.9568342E+006
4.1139310E-001	3.3384435E+007	3.4681587E+000	2.3186357E+015	1.6670725E+000	4.9689391E+006
4.1046220E-001	3.3424947E+007	3.5037350E+000	2.3480967E+015	1.6670811E+000	4.9810668E+006
4.0952610E-001	3.3465788E+007	3.5398991E+000	2.3781208E+015	1.6670902E+000	4.9933052E+006
4.0858430E-001	3.3506971E+007	3.5766817E+000	2.4087366E+015	1.6670988E+000	5.0056617E+006
4.0764060E-001	3.3548346E+007	3.6139426E+000	2.4398301E+015	1.6671087E+000	5.0180869E+006
4.0669740E-001	3.3589786E+007	3.6515879E+000	2.4713252E+015	1.6671180E+000	5.0305474E+006
4.0575520E-001	3.3631283E+007	3.6896117E+000	2.5032178E+015	1.6671278E+000	5.0430403E+006
4.0481350E-001	3.3672861E+007	3.7280309E+000	2.5355261E+015	1.6671376E+000	5.0555703E+006
4.0387220E-001	3.3714509E+007	3.7668546E+000	2.5682573E+015	1.6671474E+000	5.0681388E+006
4.0293130E-001	3.3756239E+007	3.8060834E+000	2.6014167E+015	1.6671569E+000	5.0807458E+006
4.0199090E-001	3.3798056E+007	3.8457227E+000	2.6350095E+015	1.6671674E+000	5.0933915E+006
4.0105090E-001	3.3839950E+007	3.8857755E+000	2.6690415E+015	1.6671773E+000	5.1060760E+006
4.0011150E-001	3.3881913E+007	3.9262490E+000	2.7035183E+015	1.6671872E+000	5.1187994E+006
3.9917240E-001	3.3923970E+007	3.9671441E+000	2.7384458E+015	1.6671979E+000	5.1315619E+006
3.9823380E-001	3.3966088E+007	4.0084677E+000	2.7738298E+015	1.6672074E+000	5.1443637E+006
3.9729560E-001	3.4008294E+007	4.0502234E+000	2.8096770E+015	1.6672176E+000	5.1572051E+006
3.9635790E-001	3.4050579E+007	4.0924141E+000	2.8459922E+015	1.6672275E+000	5.1700861E+006
3.9542060E-001	3.4092947E+007	4.1350465E+000	2.8827834E+015	1.6672375E+000	5.1830070E+006
3.9448370E-001	3.4135381E+007	4.1781245E+000	2.9200552E+015	1.6672466E+000	5.1959681E+006
3.9354730E-001	3.4177904E+007	4.2216525E+000	2.9578147E+015	1.6672564E+000	5.2089694E+006
3.9261130E-001	3.4220491E+007	4.2656353E+000	2.9960679E+015	1.6672647E+000	5.2220113E+006
3.9167570E-001	3.4263167E+007	4.3100773E+000	3.0348215E+015	1.6672738E+000	5.2350940E+006
3.9074060E-001	3.4305922E+007	4.3549828E+000	3.0740818E+015	1.6672826E+000	5.2482176E+006
3.8980590E-001	3.4348755E+007	4.4003581E+000	3.1138567E+015	1.6672909E+000	5.2613824E+006
3.8887150E-001	3.4391667E+007	4.4462055E+000	3.1541509E+015	1.6672992E+000	5.2745886E+006
3.8793770E-001	3.4434652E+007	4.4925325E+000	3.1949724E+015	1.6673068E+000	5.2878364E+006
3.8700420E-001	3.4477719E+007	4.5393413E+000	3.2363279E+015	1.6673139E+000	5.3011262E+006
3.8607110E-001	3.4520866E+007	4.5866388E+000	3.2782241E+015	1.6673212E+000	5.3144580E+006
3.8513840E-001	3.4564088E+007	4.6344306E+000	3.3206687E+015	1.6673280E+000	5.3278321E+006
3.8420620E-001	3.4607400E+007	4.6827181E+000	3.3636687E+015	1.6673346E+000	5.3412487E+006
3.8327430E-001	3.4650780E+007	4.7315112E+000	3.4072307E+015	1.6673408E+000	5.3547082E+006
3.8234290E-001	3.4694240E+007	4.7808112E+000	3.4513623E+015	1.6673462E+000	5.3682106E+006
3.8141190E-001	3.4737791E+007	4.8306247E+000	3.4960715E+015	1.6673523E+000	5.3817563E+006
3.8048120E-001	3.4781415E+007	4.8809578E+000	3.5413657E+015	1.6673577E+000	5.3953455E+006
3.7955100E-001	3.4825118E+007	4.9318132E+000	3.5872512E+015	1.6673625E+000	5.4089784E+006
3.7862110E-001	3.4868912E+007	4.9831989E+000	3.6337375E+015	1.6673679E+000	5.4226552E+006
3.7769170E-001	3.4912782E+007	5.0351186E+000	3.6808311E+015	1.6673729E+000	5.4363763E+006
3.7676260E-001	3.4956739E+007	5.0875784E+000	3.7285408E+015	1.6673779E+000	5.4501417E+006
3.7583390E-001	3.5000784E+007	5.1405827E+000	3.7768740E+015	1.6673831E+000	5.4639519E+006
